Date,P/E,P/B,Div Yield %,Close,EPS
7-Aug-01,15.14,2.37,1.23,1072.1,70.812
6-Aug-01,15.18,2.38,1.21,1075.2,70.83
3-Aug-01,15.18,2.38,1.19,1074.6,70.791
2-Aug-01,15.05,2.36,1.2,1066,70.831
1-Aug-01,15.01,2.35,1.18,1063.1,70.826
31-Jul-01,15.15,2.37,1.17,1072.8,70.812
30-Jul-01,15.04,2.35,1.18,1061.4,70.572
27-Jul-01,14.9,2.33,1.15,1051.7,70.584
26-Jul-01,14.93,2.33,1.19,1053.4,70.556
25-Jul-01,15.13,2.36,1.18,1064.2,70.337
24-Jul-01,15.25,2.38,1.17,1072.5,70.328
23-Jul-01,15.23,2.38,1.17,1070.6,70.295
20-Jul-01,15.33,2.39,1.16,1077.7,70.3
19-Jul-01,15.44,2.41,1.13,1085.9,70.33
18-Jul-01,15.53,2.42,1.13,1091.9,70.309
17-Jul-01,15.69,2.45,1.12,1103.1,70.306
16-Jul-01,15.72,2.45,1.11,1105.5,70.324
13-Jul-01,15.79,2.46,1.11,1110.4,70.323
12-Jul-01,15.72,2.45,1.11,1105.5,70.324
11-Jul-01,15.41,2.4,1.14,1083.6,70.318
10-Jul-01,15.25,2.38,1.15,1072,70.295
9-Jul-01,15.07,2.35,1.16,1059.5,70.305
6-Jul-01,15.15,2.36,1.12,1065.1,70.304
5-Jul-01,15.21,2.37,1.08,1069.7,70.329
4-Jul-01,15.19,2.37,1.08,1067.9,70.303
3-Jul-01,15.21,2.37,1.05,1069.8,70.335
2-Jul-01,15.65,2.44,1.02,1100.7,70.332
29-Jun-01,15.76,2.46,0.89,1107.9,70.298
28-Jun-01,15.56,2.43,0.97,1094,70.308
27-Jun-01,15.59,2.43,0.97,1096.1,70.308
26-Jun-01,15.61,2.44,0.97,1096.6,70.25
25-Jun-01,15.19,2.37,0.99,1067,70.244
22-Jun-01,15.48,2.42,0.97,1087.6,70.258
21-Jun-01,15.59,2.43,0.97,1095.2,70.25
20-Jun-01,15.62,2.44,0.97,1097.6,70.269
19-Jun-01,15.35,2.79,0.91,1096.6,71.44
18-Jun-01,15.07,2.75,0.92,1078.3,71.553
15-Jun-01,15.19,2.81,0.92,1087.7,71.606
14-Jun-01,15.54,2.88,0.92,1112.7,71.602
13-Jun-01,15.3,2.9,0.91,1129,73.791
12-Jun-01,15.27,2.9,0.81,1127.1,73.811
11-Jun-01,15.32,2.91,0.81,1131.1,73.832
8-Jun-01,15.26,2.89,0.81,1126.6,73.827
7-Jun-01,15.07,2.86,0.85,1112.3,73.809
6-Jun-01,15.12,2.87,0.85,1115.7,73.79
5-Jun-01,15.08,2.86,0.85,1115.6,73.979
4-Jun-01,15.25,2.89,0.84,1127.2,73.915
1-Jun-01,15.47,2.95,0.82,1148,74.208
31-May-01,15.8,3.04,0.81,1167.9,73.918
30-May-01,15.98,3.08,0.8,1177.5,73.686
29-May-01,16.47,3.28,0.72,1198.4,72.763
28-May-01,16.4,3.27,0.72,1193.2,72.756
25-May-01,16.15,3.22,0.73,1174.9,72.749
24-May-01,16.13,3.24,0.73,1181.8,73.267
23-May-01,16.11,3.25,0.73,1179.1,73.191
22-May-01,15.96,3.22,0.6,1168.1,73.189
21-May-01,15.98,3.23,0.6,1169.4,73.179
18-May-01,15.92,3.24,0.6,1172.8,73.668
17-May-01,15.95,3.25,0.6,1174.9,73.661
16-May-01,15.63,3.18,0.61,1151.1,73.647
15-May-01,15.55,3.16,0.61,1145.3,73.653
14-May-01,15.49,3.15,0.61,1140.8,73.648
11-May-01,15.49,3.15,0.61,1140.5,73.628
10-May-01,15.55,3.16,0.61,1144.9,73.627
9-May-01,15.6,3.17,0.61,1149.2,73.667
8-May-01,15.6,3.17,0.59,1148.9,73.647
7-May-01,15.46,3.15,0.59,1139.2,73.687
4-May-01,15.4,3.13,0.6,1130,73.377
3-May-01,15.01,3.19,0.63,1122,74.75
2-May-01,14.63,3.23,0.62,1137.2,77.731
30-Apr-01,14.57,3.21,0.6,1125.2,77.227
27-Apr-01,14.44,3.15,0.61,1101.3,76.267
26-Apr-01,16.38,3.66,0.64,1143.7,69.823
25-Apr-01,16.61,3.72,0.63,1155.3,69.554
24-Apr-01,16.48,3.69,0.62,1146.3,69.557
23-Apr-01,16.53,3.71,0.62,1149.7,69.552
20-Apr-01,16.45,3.69,0.62,1144,69.544
19-Apr-01,16.45,3.69,0.69,1144.4,69.568
18-Apr-01,15.86,3.56,0.72,1103.4,69.571
17-Apr-01,15.34,3.44,0.74,1067,69.557
16-Apr-01,15.02,3.37,0.76,1044.6,69.547
12-Apr-01,14.73,3.3,0.94,1024.9,69.579
11-Apr-01,15.41,3.45,0.9,1066.8,69.228
10-Apr-01,15.94,3.56,0.87,1103,69.197
9-Apr-01,16.94,3.69,0.85,1128.3,66.606
6-Apr-01,17.11,3.73,0.84,1139.6,66.604
4-Apr-01,17.07,3.72,1.29,1136.6,66.585
3-Apr-01,17.22,3.75,1.13,1149.2,66.736
2-Apr-01,17.05,3.72,1.14,1138.1,66.751
30-Mar-01,17.21,3.75,1.13,1148.2,66.717
29-Mar-01,17.91,3.9,1.09,1195.1,66.728
28-Mar-01,18.07,3.94,1.08,1206.2,66.752
27-Mar-01,17.65,3.84,1.1,1177.7,66.725
26-Mar-01,17.41,3.79,1.12,1161.5,66.715
23-Mar-01,17.41,3.79,1.12,1161.3,66.703
22-Mar-01,17.8,3.87,1.14,1187.5,66.713
21-Mar-01,18.1,3.94,1.12,1207.1,66.691
20-Mar-01,17.55,3.82,1.16,1170.9,66.718
19-Mar-01,17.79,3.87,1.14,1186.7,66.706
16-Mar-01,17.89,3.89,1.14,1193.5,66.713
15-Mar-01,18.25,3.97,1.11,1217.1,66.69
14-Mar-01,17.9,3.89,1.13,1194.2,66.715
13-Mar-01,16.86,3.67,1.2,1124.7,66.708
12-Mar-01,17.96,3.91,1.13,1197.9,66.698
9-Mar-01,18.81,4.09,1.08,1254.7,66.704
8-Mar-01,19.38,4.21,1.17,1292.8,66.708
7-Mar-01,19.35,4.21,1.17,1290.5,66.693
5-Mar-01,19.04,4.14,1.19,1271.4,66.775
2-Mar-01,19.57,4.26,1.16,1306.3,66.75
1-Mar-01,20.34,4.42,1.11,1358,66.765
28-Feb-01,20.24,4.4,1.12,1351.4,66.769
27-Feb-01,19.41,4.22,1.17,1295.5,66.744
26-Feb-01,19.66,4.28,1.15,1312.4,66.755
23-Feb-01,19.78,4.3,1.15,1320.4,66.754
22-Feb-01,20.3,4.41,1.12,1355.1,66.754
21-Feb-01,20.52,4.46,1.1,1370.1,66.769
20-Feb-01,20.73,4.51,1.09,1383.8,66.753
19-Feb-01,20.76,4.51,1.09,1384.8,66.705
16-Feb-01,20.71,4.5,1.09,1381.3,66.697
15-Feb-01,21.24,4.61,1.07,1416.7,66.7
14-Feb-01,20.89,4.54,1.09,1393.3,66.697
13-Feb-01,22.55,4.68,1.09,1391.2,61.694
12-Feb-01,22.73,4.71,1.08,1402.2,61.689
9-Feb-01,22.78,4.73,1.12,1405.7,61.708
8-Feb-01,22.62,4.69,1.13,1395.5,61.693
7-Feb-01,22.22,4.61,1.15,1370.8,61.692
6-Feb-01,22.47,4.66,1.13,1387.1,61.731
5-Feb-01,22.4,4.65,1.14,1382.6,61.723
2-Feb-01,22.34,4.64,1.14,1378.8,61.719
1-Feb-01,22.02,4.57,1.16,1359.1,61.721
31-Jan-01,22.22,4.61,1.15,1371.7,61.733
30-Jan-01,22.35,4.64,1.14,1379.7,61.732
29-Jan-01,21.74,4.51,1.17,1342,61.73
25-Jan-01,22.2,4.61,1.15,1370.1,61.716
24-Jan-01,22.13,4.59,1.15,1365.9,61.722
23-Jan-01,21.96,4.56,1.16,1355.2,61.712
22-Jan-01,21.84,4.53,1.17,1348,61.722
19-Jan-01,21.53,4.47,1.18,1329.1,61.732
18-Jan-01,21.16,4.39,1.2,1305.9,61.716
17-Jan-01,21.03,4.36,1.21,1297.9,61.717
16-Jan-01,20.95,4.35,1.21,1293,61.718
15-Jan-01,20.85,4.33,1.22,1286.7,61.712
12-Jan-01,19.55,4.21,1.22,1286.7,65.816
11-Jan-01,19.46,4.19,1.23,1280.4,65.797
10-Jan-01,19.56,4.22,1.22,1287.3,65.813
9-Jan-01,19.93,4.3,1.2,1311.6,65.81
8-Jan-01,19.9,4.29,1.2,1309.2,65.789
5-Jan-01,20.17,4.35,1.18,1327.2,65.801
4-Jan-01,19.87,4.28,1.2,1307.6,65.808
3-Jan-01,19.62,4.23,1.22,1291.2,65.81
2-Jan-01,19.33,4.16,1.23,1271.8,65.794
1-Jan-01,19.06,4.11,1.25,1254.3,65.808
29-Dec-00,19.2,4.14,1.24,1263.5,65.807
28-Dec-00,18.98,4.09,1.25,1248.9,65.801
27-Dec-00,18.67,4.02,1.27,1228.3,65.79
26-Dec-00,18.42,3.97,1.29,1212,65.798
22-Dec-00,18.87,4.07,1.26,1242,65.819
21-Dec-00,19.41,4.18,1.23,1277.4,65.811
20-Dec-00,19.68,4.24,1.21,1295.2,65.813
19-Dec-00,19.88,4.28,1.2,1310.5,65.921
18-Dec-00,19.98,4.31,1.19,1317.6,65.946
15-Dec-00,19.91,4.29,1.21,1312.6,65.927
14-Dec-00,20.47,4.41,1.18,1349.3,65.916
13-Dec-00,20.54,4.43,1.17,1354.3,65.935
12-Dec-00,20.21,4.36,1.19,1333.3,65.972
11-Dec-00,20.19,4.35,1.19,1332.1,65.978
8-Dec-00,19.91,4.29,1.21,1313.7,65.982
7-Dec-00,19.74,4.25,1.22,1302.5,65.983
6-Dec-00,19.68,4.24,1.22,1298.5,65.981
5-Dec-00,19.47,4.2,1.23,1284.6,65.978
4-Dec-00,19.34,4.17,1.24,1275.6,65.957
1-Dec-00,19.34,4.17,1.24,1276.2,65.988
30-Nov-00,19.22,4.14,1.25,1268.1,65.978
29-Nov-00,19.17,4.13,1.25,1264.7,65.973
28-Nov-00,19.26,4.15,1.25,1272.7,66.08
27-Nov-00,18.96,4.08,1.27,1252.9,66.081
24-Nov-00,18.54,3.99,1.3,1225.2,66.084
23-Nov-00,18.4,3.96,1.31,1216,66.087
22-Nov-00,18.49,3.98,1.3,1222.3,66.106
21-Nov-00,18.68,4.03,1.28,1235,66.113
20-Nov-00,18.72,4.03,1.28,1237.6,66.111
17-Nov-00,18.7,4.03,1.28,1236,66.096
16-Nov-00,18.66,4.02,1.29,1233.2,66.088
15-Nov-00,18.87,4.07,1.27,1247,66.084
14-Nov-00,18.8,4.05,1.27,1242.8,66.106
13-Nov-00,18.28,3.94,1.31,1208,66.083
10-Nov-00,18.75,4.04,1.28,1239.5,66.107
9-Nov-00,19.21,4.14,1.25,1269.9,66.106
8-Nov-00,19.17,4.13,1.25,1266.8,66.082
7-Nov-00,18.85,4.06,1.27,1246.7,66.138
6-Nov-00,18.76,4.04,1.27,1240.2,66.109
3-Nov-00,18.78,4.04,1.29,1242,66.134
2-Nov-00,18.52,3.99,1.31,1224.8,66.134
1-Nov-00,18.16,3.91,1.34,1200.8,66.123
31-Oct-00,17.74,3.82,1.37,1172.7,66.105
30-Oct-00,17.65,3.8,1.37,1167.1,66.125
27-Oct-00,17.83,3.84,1.36,1178.7,66.108
26-Oct-00,17.94,3.86,1.36,1186.3,66.126
25-Oct-00,17.9,3.86,1.36,1183.9,66.14
24-Oct-00,17.43,3.75,1.39,1152.4,66.116
23-Oct-00,17.3,3.73,1.4,1143.9,66.121
20-Oct-00,17.72,3.82,1.37,1172,66.14
19-Oct-00,17.64,3.8,1.37,1166.1,66.105
18-Oct-00,17.18,3.7,1.41,1136,66.123
17-Oct-00,17.51,3.77,1.38,1158,66.134
16-Oct-00,17.78,3.83,1.36,1175.4,66.108
13-Oct-00,18.01,3.83,1.36,1176.7,65.336
12-Oct-00,18.33,3.94,1.33,1206.2,65.805
11-Oct-00,18.26,3.92,1.33,1201.9,65.821
10-Oct-00,18.83,4.04,1.29,1238.9,65.794
9-Oct-00,19.26,4.14,1.26,1267.3,65.8
6-Oct-00,19.52,4.2,1.25,1285,65.83
5-Oct-00,19.52,4.19,1.25,1284.7,65.815
4-Oct-00,19.72,4.24,1.23,1297.8,65.811
3-Oct-00,19.48,4.19,1.25,1282,65.811
29-Sep-00,19.32,4.15,1.26,1271.6,65.818
28-Sep-00,19.24,4.13,1.26,1266.4,65.821
27-Sep-00,19.64,4.22,1.24,1292.5,65.81
26-Sep-00,19.26,4.14,1.26,1267.9,65.831
25-Sep-00,19.64,4.22,1.24,1292.5,65.81
22-Sep-00,19.24,4.13,1.27,1266.4,65.821
21-Sep-00,20.21,4.34,1.21,1329.8,65.799
20-Sep-00,20.4,4.38,1.2,1342.9,65.828
19-Sep-00,20.01,4.3,1.22,1317,65.817
18-Sep-00,20.58,4.42,1.18,1354.3,65.807
15-Sep-00,21.53,4.63,1.13,1417.2,65.824
14-Sep-00,21.96,4.72,1.11,1445.3,65.815
13-Sep-00,22.13,4.75,1.1,1456.1,65.798
12-Sep-00,22.3,4.79,1.09,1467.6,65.812
11-Sep-00,22.13,4.75,1.1,1456.3,65.807
8-Sep-00,22.03,4.73,1.11,1450,65.819
7-Sep-00,21.88,4.7,1.11,1439.7,65.8
6-Sep-00,21.81,4.69,1.12,1435.3,65.809
5-Sep-00,21.7,4.66,1.04,1428.2,65.816
4-Sep-00,21.69,4.66,1.04,1427.7,65.823
31-Aug-00,20.97,4.42,1.06,1394.1,66.481
30-Aug-00,20.7,4.36,1.08,1375.9,66.469
29-Aug-00,20.58,4.33,1.06,1367.7,66.458
28-Aug-00,20.63,4.34,1.06,1369.8,66.398
25-Aug-00,20.8,4.38,1.14,1381.2,66.404
24-Aug-00,20.89,4.4,1.13,1386.9,66.391
23-Aug-00,20.87,4.39,1.13,1386,66.411
22-Aug-00,20.78,4.37,1.14,1381.2,66.468
21-Aug-00,20.62,4.34,1.15,1370.2,66.45
18-Aug-00,20.45,4.3,1.16,1358,66.406
17-Aug-00,20.2,4.25,1.17,1341.4,66.406
16-Aug-00,20.35,4.28,1.16,1351.4,66.408
14-Aug-00,19.85,4.18,1.18,1317.9,66.393
11-Aug-00,19.74,4.15,1.21,1310.7,66.398
10-Aug-00,20.09,4.22,1.2,1328,66.103
9-Aug-00,20.86,4.35,1.18,1344.9,64.473
8-Aug-00,20.87,4.35,1.17,1345.6,64.475
7-Aug-00,20.33,4.24,1.2,1310.8,64.476
4-Aug-00,20.45,4.27,1.19,1318.5,64.474
3-Aug-00,20.49,4.27,1.19,1321.2,64.48
2-Aug-00,20.66,4.31,1.18,1331.9,64.468
1-Aug-00,20.58,4.29,1.19,1326.8,64.47
31-Jul-00,20.71,4.3,1.18,1332.8,64.355
28-Jul-00,20.72,4.3,1.18,1333.8,64.373
27-Jul-00,20.79,4.32,1.18,1338,64.358
26-Jul-00,20.48,4.25,1.19,1318.2,64.365
25-Jul-00,20.96,4.35,1.14,1348.9,64.356
24-Jul-00,20.47,4.25,1.17,1317.7,64.372
21-Jul-00,21.51,4.45,1.12,1397.2,64.956
20-Jul-00,21.93,4.54,1.1,1424.2,64.943
19-Jul-00,22.11,4.57,1.09,1435.8,64.939
18-Jul-00,22.53,4.66,1.07,1463.1,64.94
17-Jul-00,22.78,4.71,1.06,1479.6,64.952
14-Jul-00,23.25,4.81,1.09,1509.7,64.933
13-Jul-00,23.44,4.85,1.08,1522.6,64.957
12-Jul-00,23.61,4.88,1.07,1533.3,64.943
11-Jul-00,23.38,4.84,1.08,1518.5,64.949
10-Jul-00,23.24,4.81,1.08,1509.6,64.957
7-Jul-00,23.37,4.83,1.11,1517.6,64.938
6-Jul-00,23.35,4.83,1.11,1516.8,64.959
5-Jul-00,23.5,4.86,1.11,1526,64.936
4-Jul-00,23.56,5.02,1.08,1511.3,64.147
3-Jul-00,23.31,4.97,1.09,1495.2,64.144
30-Jun-00,22.94,4.89,1.26,1471.4,64.141
29-Jun-00,23.26,4.96,1.25,1492.3,64.157
28-Jun-00,22.91,4.88,1.27,1470,64.164
27-Jun-00,22.67,4.83,1.23,1454.3,64.151
26-Jun-00,22.63,4.82,1.23,1451.6,64.145
23-Jun-00,22.95,4.89,1.29,1472.2,64.148
22-Jun-00,24.67,4.95,1.28,1488.2,60.324
21-Jun-00,24.45,4.91,1.29,1475.1,60.331
20-Jun-00,24.98,5.01,1.26,1507.1,60.332
19-Jun-00,24.84,4.98,1.27,1498.7,60.334
16-Jun-00,24.48,4.91,1.34,1477.3,60.347
15-Jun-00,23.95,4.81,1.37,1445.2,60.342
14-Jun-00,23.79,4.77,1.38,1435.5,60.34
13-Jun-00,23.74,4.79,1.36,1432.9,60.358
12-Jun-00,23.87,4.81,1.36,1440.4,60.344
9-Jun-00,24.31,4.9,1.36,1467.2,60.354
8-Jun-00,24.25,4.89,1.36,1463.6,60.355
7-Jun-00,23.7,4.78,1.39,1430.3,60.35
6-Jun-00,23.67,4.76,1.38,1421.7,60.063
5-Jun-00,23.38,4.71,1.39,1404.6,60.077
2-Jun-00,23.13,4.65,1.42,1389.2,60.061
1-Jun-00,22.46,4.52,1.46,1349,60.062
31-May-00,22.96,4.7,1.43,1380.4,60.122
30-May-00,22.34,4.57,1.47,1344.8,60.197
29-May-00,21.95,4.34,1.5,1311,59.727
26-May-00,21.35,4.22,1.75,1275.3,59.733
25-May-00,20.89,4.13,1.79,1247.6,59.722
24-May-00,20.69,4.09,1.8,1235.9,59.734
23-May-00,18.4,3.45,1.91,1224.4,66.543
22-May-00,18.53,3.47,1.89,1233,66.541
19-May-00,19.05,3.57,1.85,1268,66.562
18-May-00,19.44,3.64,1.81,1293.4,66.533
17-May-00,19.88,3.7,1.79,1311.6,65.976
16-May-00,19.66,3.54,1.81,1306.8,66.47
15-May-00,19.54,3.52,1.82,1299.2,66.489
12-May-00,19.36,3.49,1.84,1282.8,66.26
11-May-00,19.68,3.55,1.81,1304.5,66.286
10-May-00,20.57,3.71,1.74,1363.1,66.266
9-May-00,20.68,3.73,1.72,1378.5,66.659
8-May-00,20.47,3.7,1.74,1365,66.683
5-May-00,21.33,3.85,1.77,1422.4,66.685
4-May-00,20.71,3.74,1.82,1380.5,66.659
3-May-00,19.74,3.56,1.91,1316,66.667
2-May-00,20,3.61,1.86,1333.4,66.67
28-Apr-00,21.1,3.81,1.77,1406.5,66.659
27-Apr-00,21.25,3.84,1.75,1416.9,66.678
26-Apr-00,21.54,3.89,1.73,1436.1,66.671
25-Apr-00,20.39,3.68,1.78,1359.4,66.67
24-Apr-00,20.82,3.76,1.75,1388,66.667
20-Apr-00,21.23,3.83,1.71,1415.6,66.679
19-Apr-00,21.07,3.8,1.73,1404.9,66.678
18-Apr-00,21.31,3.84,1.66,1414.8,66.391
17-Apr-00,21.74,3.91,1.62,1443.5,66.398
13-Apr-00,23.98,4.38,1.54,1518.6,63.328
12-Apr-00,25.21,4.62,1.47,1592.7,63.177
11-Apr-00,25.72,4.71,1.33,1624.6,63.165
10-Apr-00,25.96,4.71,1.34,1613,62.134
7-Apr-00,25.06,4.54,1.39,1557.1,62.135
6-Apr-00,23.39,4.24,1.49,1452.9,62.116
5-Apr-00,23.09,4.19,1.51,1434.6,62.131
4-Apr-00,22.99,4.17,1.14,1428.1,62.118
3-Apr-00,24.7,4.48,1.06,1534.7,62.134
31-Mar-00,24.6,4.46,1.06,1528.4,62.13
30-Mar-00,24.94,4.52,1.05,1549.5,62.129
29-Mar-00,25.08,4.55,1.04,1558.2,62.129
28-Mar-00,25.08,4.55,1.04,1568.6,62.544
27-Mar-00,24.99,4.53,1.05,1562.9,62.541
24-Mar-00,25.09,4.55,1.05,1569.5,62.555
23-Mar-00,24.83,4.5,1.06,1553.4,62.561
22-Mar-00,25.41,4.61,1.03,1589.6,62.558
21-Mar-00,24.89,4.51,1.02,1556.6,62.539
16-Mar-00,24.97,4.53,1.09,1562.2,62.563
15-Mar-00,25.9,4.7,1.06,1620.1,62.552
14-Mar-00,25.05,4.54,1.09,1567,62.555
13-Mar-00,24.95,4.52,1.1,1560.7,62.553
10-Mar-00,25.62,4.65,1.07,1602.7,62.557
9-Mar-00,26.32,4.77,1.04,1646.2,62.546
8-Mar-00,26.64,4.83,1.03,1666.3,62.549
7-Mar-00,27.22,4.94,0.91,1702.7,62.553
6-Mar-00,26.99,4.89,0.92,1688.5,62.56
3-Mar-00,26.47,4.8,0.94,1656,62.561
2-Mar-00,27.09,4.92,0.91,1696.5,62.625
1-Mar-00,27.35,4.96,0.91,1712.7,62.622
29-Feb-00,26.36,4.79,0.94,1654.8,62.777
28-Feb-00,27.49,4.98,0.9,1722.5,62.659
25-Feb-00,27.29,4.95,0.91,1710.4,62.675
24-Feb-00,27.66,5.01,0.9,1732,62.617
23-Feb-00,27.09,4.91,0.92,1696.4,62.621
22-Feb-00,27.77,5.03,0.89,1739,62.622
21-Feb-00,28,5.08,0.89,1753.5,62.625
18-Feb-00,27.43,4.97,0.9,1717.8,62.625
17-Feb-00,27.82,5.04,0.9,1742.1,62.62
16-Feb-00,27.32,4.95,0.92,1711.1,62.632
15-Feb-00,27.19,4.93,0.92,1702.5,62.615
14-Feb-00,28.29,5.07,0.9,1744.5,61.665
11-Feb-00,28.47,5.11,0.9,1756,61.679
10-Feb-00,27.75,4.98,0.92,1711.2,61.665
9-Feb-00,27.4,4.91,0.93,1689.6,61.664
8-Feb-00,26.96,4.83,0.91,1662.7,61.673
7-Feb-00,26.54,4.76,0.92,1636.6,61.665
4-Feb-00,25.94,4.65,0.94,1599.7,61.669
3-Feb-00,25.91,4.65,0.95,1597.9,61.671
2-Feb-00,25.75,4.62,0.95,1588,61.67
1-Feb-00,25.13,4.51,0.98,1549.5,61.659
31-Jan-00,25.16,4.49,0.98,1546.2,61.455
28-Jan-00,26.02,4.65,0.95,1599.1,61.457
27-Jan-00,26.1,4.66,0.94,1603.9,61.452
25-Jan-00,25.81,4.61,0.95,1586.4,61.465
24-Jan-00,26.26,4.69,0.94,1613.6,61.447
21-Jan-00,26.37,4.71,0.93,1620.6,61.456
20-Jan-00,26.05,4.65,0.95,1601.1,61.463
19-Jan-00,26.6,4.75,0.93,1634.8,61.459
18-Jan-00,26.15,4.67,0.94,1606.7,61.442
17-Jan-00,26.22,4.68,0.94,1611.6,61.465
14-Jan-00,26.41,4.71,0.93,1622.7,61.443
13-Jan-00,26.38,4.71,0.93,1621.4,61.463
12-Jan-00,26.44,4.72,0.93,1624.8,61.452
11-Jan-00,25.59,4.57,0.96,1572.5,61.45
10-Jan-00,26.57,4.74,0.93,1632.9,61.457
7-Jan-00,26.25,4.69,0.94,1613.3,61.459
6-Jan-00,26.32,4.7,0.94,1617.6,61.459
5-Jan-00,25.97,4.64,0.95,1595.8,61.448
4-Jan-00,26.67,4.76,0.92,1638.7,61.444
3-Jan-00,25.91,4.63,0.95,1592.2,61.451
30-Dec-99,24.09,4.3,1.02,1480.4,61.453
29-Dec-99,24.02,4.29,1.03,1476.3,61.461
28-Dec-99,23.47,4.19,1.05,1442.2,61.449
27-Dec-99,23.3,4.16,1.06,1432.1,61.464
24-Dec-99,23.74,4.24,1.04,1459,61.457
23-Dec-99,24.22,4.32,1.02,1488.3,61.449
22-Dec-99,24.11,4.3,1.02,1481.7,61.456
21-Dec-99,23.13,4.13,1.06,1421.7,61.466
20-Dec-99,23.15,4.13,1.06,1422.4,61.443
17-Dec-99,23.1,4.12,1.06,1419.3,61.442
16-Dec-99,23.1,4.12,1.06,1419.7,61.459
15-Dec-99,22.8,4.07,1.08,1401.4,61.465
14-Dec-99,22.75,4.06,1.07,1398.2,61.459
13-Dec-99,23.23,4.15,1.04,1427.6,61.455
10-Dec-99,23.43,4.18,1.03,1439.7,61.447
9-Dec-99,23.56,4.2,1.03,1447.5,61.439
8-Dec-99,23.41,4.18,1.04,1438.6,61.452
7-Dec-99,22.58,4.03,1.07,1445.1,63.999
6-Dec-99,22.54,4.02,1.08,1442.8,64.011
3-Dec-99,22.15,3.95,1.09,1418,64.018
2-Dec-99,22.01,3.93,1.1,1408.8,64.007
1-Dec-99,21.69,3.87,1.12,1388.7,64.025
30-Nov-99,21.47,3.83,1.13,1376.1,64.094
29-Nov-99,21.6,3.86,1.12,1384.6,64.102
26-Nov-99,21.84,3.9,1.11,1399.6,64.084
25-Nov-99,21.98,3.92,1.11,1408.6,64.086
24-Nov-99,21.76,3.89,1.12,1394.9,64.104
22-Nov-99,21.46,3.83,1.13,1375.2,64.082
19-Nov-99,21.25,3.79,1.14,1361.8,64.085
18-Nov-99,21.28,3.8,1.14,1364.2,64.107
17-Nov-99,21.1,3.77,1.15,1352.2,64.085
16-Nov-99,21.16,3.78,1.15,1357.7,64.164
15-Nov-99,21.24,3.79,1.14,1362.7,64.157
12-Nov-99,21.41,3.82,1.14,1373.5,64.152
11-Nov-99,21.65,3.86,1.12,1389.6,64.185
10-Nov-99,21.64,3.86,1.12,1389.1,64.191
9-Nov-99,21.36,3.81,1.14,1371.2,64.195
7-Nov-99,21.34,3.81,1.14,1369.6,64.18
5-Nov-99,21.26,3.79,1.14,1364.5,64.182
4-Nov-99,20.83,3.72,1.16,1336.8,64.177
3-Nov-99,20.66,3.69,1.17,1326.4,64.201
2-Nov-99,20.75,3.7,1.15,1332.2,64.202
1-Nov-99,19.78,3.53,1.2,1270,64.206
29-Oct-99,20.65,3.69,1.15,1325.4,64.184
28-Oct-99,21.31,3.8,1.12,1367.7,64.181
27-Oct-99,21.99,3.92,1.08,1411.4,64.184
26-Oct-99,22.02,3.93,1.08,1414.3,64.228
25-Oct-99,22.21,3.96,1.07,1426.2,64.214
23-Oct-99,22.57,4.03,1.05,1449.8,64.236
22-Oct-99,22.27,3.98,1.07,1430.2,64.221
21-Oct-99,22.63,4.04,1.05,1453.3,64.22
20-Oct-99,23.01,4.11,1.03,1477.6,64.216
18-Oct-99,22.48,4.01,1.06,1444,64.235
15-Oct-99,22.65,4.04,1.05,1454.5,64.216
14-Oct-99,23.49,4.19,1.01,1505.2,64.078
13-Oct-99,23.35,4.17,1.02,1496.3,64.081
12-Oct-99,23.16,4.13,1.03,1483.8,64.067
11-Oct-99,23.16,4.13,1.03,1484,64.076
8-Oct-99,23.08,4.12,1.03,1479.2,64.09
7-Oct-99,22.94,4.09,1.04,1469.7,64.067
6-Oct-99,21.73,3.88,1.1,1392.7,64.091
5-Oct-99,21.42,3.82,1.11,1378.1,64.337
4-Oct-99,21.33,3.8,0.93,1372.3,64.337
1-Oct-99,21.81,3.89,1.09,1403.2,64.337
30-Sep-99,21.96,3.92,1.04,1413.1,64.349
29-Sep-99,21.99,3.92,1.04,1415.3,64.361
28-Sep-99,21.39,3.82,1.06,1379.1,64.474
27-Sep-99,21.55,3.84,1.06,1389.5,64.478
24-Sep-99,21.91,3.91,1.04,1412.2,64.455
23-Sep-99,21.68,3.87,1.05,1398,64.483
22-Sep-99,21.51,3.84,1.06,1386.4,64.454
21-Sep-99,20.95,3.74,1.08,1350.6,64.468
20-Sep-99,21.06,3.76,1.08,1357.8,64.473
17-Sep-99,21.11,3.76,1.08,1359.7,64.41
16-Sep-99,20.98,3.74,1.08,1351.2,64.404
15-Sep-99,21.34,3.8,1.06,1374.7,64.419
14-Sep-99,21.28,3.79,1.07,1370.5,64.403
10-Sep-99,21.6,3.85,1.05,1391.1,64.403
9-Sep-99,21.69,3.86,1.05,1396.9,64.403
8-Sep-99,21.73,3.87,1.04,1399.5,64.404
7-Sep-99,20.96,3.63,1.08,1383.2,65.992
6-Sep-99,21.07,3.65,1.07,1390.2,65.98
3-Sep-99,20.84,3.61,1.08,1374.9,65.974
2-Sep-99,20.85,3.61,1.09,1375.8,65.986
1-Sep-99,21.38,3.71,1.06,1410.7,65.982
31-Aug-99,21.4,3.71,1.06,1412,65.981
30-Aug-99,21.56,3.74,1.05,1422.6,65.983
